anio	codigo_comuna	comuna	tipo_comuna	id_region	region	habitantes	indice_de_desarrollo_humano	indice_pobreza_multidimensional	v	v_ranking	v_cat	v1	v2	v3	v1_ranking	v2_ranking	v3_ranking	v1_cat	v2_cat	v3_cat	v_gauge	v1_gauge	v2_gauge	v3_gauge
2025	08306	Nacimiento	Mixto	8	Biobío	26140	0.616	0.119	0.504	147	MEDIO BAJO	0.548	0.488	0.476	113	162	203	MEDIO ALTO	MEDIO ALTO	MEDIO BAJO	0.5	0.674	0.524	0.298
2025	08307	Negrete	Rural	8	Biobío	10723	0.572	0.148	0.457	218	BAJO	0.404	0.458	0.509	277	208	153	BAJO	MEDIO BAJO	MEDIO BAJO	0.236	0.194	0.401	0.476
2025	08308	Quilaco	Rural	8	Biobío	4440	0.549	0.179	NA	NA	NA	0.442	0.467	NA	228	195	NA	MEDIO BAJO	MEDIO BAJO	NA	NA	0.336	0.43	NA
2025	08309	Quilleco	Rural	8	Biobío	9700	0.535	0.18	0.455	220	BAJO	0.346	0.49	0.53	342	158	118	BAJO	MEDIO ALTO	MEDIO ALTO	0.229	0.014	0.539	0.595
2025	08310	San Rosendo	Rural	8	Biobío	3575	0.616	0.144	NA	NA	NA	0.494	0.4	NA	170	286	NA	MEDIO ALTO	BAJO	NA	NA	0.512	0.185	NA
2025	08311	Santa Bárbara	Rural	8	Biobío	14075	0.547	0.18	0.527	111	MEDIO ALTO	0.456	0.616	0.509	209	49	153	MEDIO BAJO	ALTO	MEDIO BAJO	0.616	0.393	0.86	0.476
2025	08312	Tucapel	Rural	8	Biobío	15729	0.582	0.152	0.477	191	MEDIO BAJO	0.525	0.416	0.489	130	271	187	MEDIO ALTO	BAJO	MEDIO BAJO	0.331	0.625	0.205	0.356
2025	08313	Yumbel	Mixto	8	Biobío	23170	0.539	0.161	0.469	200	MEDIO BAJO	0.471	0.388	0.549	198	304	77	MEDIO BAJO	BAJO	MEDIO ALTO	0.299	0.429	0.125	0.736
2025	08314	Alto Biobío	Rural	8	Biobío	6016	0.298	0.389	NA	NA	NA	0.362	0.45	NA	328	219	NA	BAJO	MEDIO BAJO	NA	NA	0.051	0.372	NA
2025	09101	Temuco	Urbano	9	La Araucanía	292518	0.687	0.139	0.619	18	ALTO	0.644	0.694	0.518	29	17	137	ALTO	ALTO	MEDIO ALTO	0.944	0.919	0.952	0.528
2025	09102	Carahue	Rural	9	La Araucanía	24957	0.438	0.304	0.423	255	BAJO	0.402	0.479	0.388	282	173	255	BAJO	MEDIO BAJO	BAJO	0.108	0.18	0.5	0.118
2025	09103	Cunco	Rural	9	La Araucanía	19177	0.477	0.18	0.494	164	MEDIO BAJO	0.461	0.409	0.611	203	274	24	MEDIO BAJO	BAJO	ALTO	0.437	0.411	0.199	0.92
2025	09104	Curarrehue	Rural	9	La Araucanía	7733	0.345	0.231	0.373	276	BAJO	0.366	0.45	0.302	323	220	273	BAJO	MEDIO BAJO	BAJO	0.035	0.067	0.372	0.056
2025	09105	Freire	Rural	9	La Araucanía	26164	0.491	0.25	0.395	270	BAJO	0.426	0.47	0.288	248	187	277	MEDIO BAJO	MEDIO BAJO	BAJO	0.056	0.28	0.456	0.042
2025	09106	Galvarino	Rural	9	La Araucanía	12710	0.405	0.399	0.388	272	BAJO	0.392	0.359	0.413	294	331	247	BAJO	BAJO	BAJO	0.049	0.146	0.048	0.146
2025	09107	Gorbea	Mixto	9	La Araucanía	14148	0.524	0.198	0.426	252	BAJO	0.452	0.49	0.336	219	159	266	MEDIO BAJO	MEDIO ALTO	BAJO	0.122	0.366	0.539	0.08
2025	09108	Lautaro	Mixto	9	La Araucanía	41936	0.547	0.195	0.563	69	ALTO	0.521	0.645	0.522	133	36	129	MEDIO ALTO	ALTO	MEDIO ALTO	0.761	0.616	0.902	0.553
2025	09109	Loncoche	Mixto	9	La Araucanía	25158	0.516	0.157	0.516	131	MEDIO ALTO	0.513	0.537	0.498	142	112	172	MEDIO ALTO	MEDIO ALTO	MEDIO BAJO	0.546	0.596	0.679	0.411
2025	09110	Melipeuco	Rural	9	La Araucanía	6796	0.44	0.176	0.286	285	BAJO	0.357	0.368	0.133	336	325	285	BAJO	BAJO	BAJO	0.003	0.037	0.06	0.014
2025	09111	Nueva Imperial	Mixto	9	La Araucanía	33988	0.486	0.236	0.502	149	MEDIO BAJO	0.459	0.508	0.539	205	143	99	MEDIO BAJO	MEDIO ALTO	MEDIO ALTO	0.479	0.405	0.583	0.662
2025	09112	Padre Las Casas	Mixto	9	La Araucanía	80656	0.531	0.198	0.481	185	MEDIO BAJO	0.448	0.508	0.486	223	144	190	MEDIO BAJO	MEDIO ALTO	MEDIO BAJO	0.359	0.354	0.583	0.346
2025	09113	Perquenco	Rural	9	La Araucanía	7438	0.47	0.232	0.391	271	BAJO	0.442	0.438	0.293	230	239	276	MEDIO BAJO	MEDIO BAJO	BAJO	0.052	0.336	0.323	0.045
2025	09114	Pitrufquén	Mixto	9	La Araucanía	27041	0.537	0.175	0.551	84	MEDIO ALTO	0.524	0.587	0.541	132	68	93	MEDIO ALTO	ALTO	MEDIO ALTO	0.711	0.622	0.804	0.683
2025	09115	Pucón	Rural	9	La Araucanía	32321	0.564	0.201	0.585	46	ALTO	0.55	0.715	0.491	110	14	183	MEDIO ALTO	ALTO	MEDIO BAJO	0.842	0.686	0.964	0.373
2025	09116	Saavedra	Rural	9	La Araucanía	12877	0.324	0.445	NA	NA	NA	0.37	0.45	NA	317	221	NA	BAJO	MEDIO BAJO	NA	NA	0.081	0.372	NA
2025	09117	Teodoro Schmidt	Rural	9	La Araucanía	15639	0.358	0.259	NA	NA	NA	0.414	0.4	NA	265	287	NA	BAJO	BAJO	NA	NA	0.23	0.185	NA
2025	09118	Toltén	Rural	9	La Araucanía	10041	0.444	0.267	NA	NA	NA	0.393	NA	0.283	292	344	279	BAJO	NA	BAJO	NA	0.152	NA	0.035
2025	09119	Vilcún	Rural	9	La Araucanía	31575	0.532	0.227	0.473	197	MEDIO BAJO	0.439	0.459	0.52	234	201	134	MEDIO BAJO	MEDIO BAJO	MEDIO ALTO	0.313	0.318	0.407	0.535
2025	09120	Villarrica	Mixto	9	La Araucanía	67737	0.563	0.157	0.552	80	MEDIO ALTO	0.567	0.578	0.512	94	79	149	MEDIO ALTO	ALTO	MEDIO BAJO	0.722	0.733	0.786	0.49
2025	09121	Cholchol	Rural	9	La Araucanía	13167	0.382	0.365	0.399	267	BAJO	0.382	0.441	0.373	306	227	260	BAJO	MEDIO BAJO	BAJO	0.069	0.112	0.34	0.101
2025	09201	Angol	Urbano	9	La Araucanía	53022	0.625	0.196	0.583	49	ALTO	0.598	0.537	0.614	57	113	21	ALTO	MEDIO ALTO	ALTO	0.831	0.837	0.679	0.931
2025	09202	Collipulli	Rural	9	La Araucanía	24303	0.52	0.221	0.533	105	MEDIO ALTO	0.502	0.557	0.541	160	92	95	MEDIO ALTO	MEDIO ALTO	MEDIO ALTO	0.634	0.538	0.735	0.683
2025	09203	Curacautín	Mixto	9	La Araucanía	18536	0.547	0.189	0.484	179	MEDIO BAJO	0.515	0.508	0.43	137	145	238	MEDIO ALTO	MEDIO ALTO	BAJO	0.373	0.608	0.583	0.177
2025	09204	Ercilla	Rural	9	La Araucanía	7730	0.374	0.416	NA	NA	NA	0.449	0.42	NA	221	257	NA	MEDIO BAJO	BAJO	NA	NA	0.357	0.25	NA
2025	09205	Lonquimay	Rural	9	La Araucanía	10247	0.424	0.32	0.386	273	BAJO	0.357	0.429	0.373	335	249	261	BAJO	MEDIO BAJO	BAJO	0.045	0.037	0.285	0.101
2025	09206	Los Sauces	Rural	9	La Araucanía	7348	0.493	0.255	NA	NA	NA	0.479	0.488	NA	188	163	NA	MEDIO BAJO	MEDIO ALTO	NA	NA	0.455	0.524	NA
2025	09207	Lumaco	Rural	9	La Araucanía	9253	0.441	0.341	0.365	279	BAJO	0.357	0.339	0.398	333	336	251	BAJO	BAJO	BAJO	0.024	0.037	0.028	0.132
2025	09208	Purén	Rural	9	La Araucanía	12184	0.49	0.309	0.434	243	BAJO	0.476	0.38	0.446	193	315	225	MEDIO BAJO	BAJO	BAJO	0.153	0.44	0.099	0.222
2025	09209	Renaico	Mixto	9	La Araucanía	10686	0.55	0.166	0.425	254	BAJO	0.438	0.42	0.417	235	258	245	MEDIO BAJO	BAJO	BAJO	0.111	0.315	0.25	0.153
2025	09210	Traiguén	Mixto	9	La Araucanía	18873	0.537	0.211	0.57	62	ALTO	0.498	0.496	0.716	165	155	5	MEDIO ALTO	MEDIO ALTO	ALTO	0.789	0.529	0.545	0.986
2025	09211	Victoria	Mixto	9	La Araucanía	34464	0.577	0.193	0.536	103	MEDIO ALTO	0.557	0.459	0.592	104	202	39	MEDIO ALTO	MEDIO BAJO	ALTO	0.641	0.701	0.407	0.868
2025	10101	Puerto Montt	Urbano	10	Los Lagos	277040	0.652	0.155	0.593	32	ALTO	0.577	0.674	0.527	82	22	123	ALTO	ALTO	MEDIO ALTO	0.891	0.765	0.94	0.585
2025	10102	Calbuco	Mixto	10	Los Lagos	36474	0.537	0.331	0.382	274	BAJO	0.454	0.409	0.284	213	275	278	MEDIO BAJO	BAJO	BAJO	0.042	0.381	0.199	0.038
2025	10103	Cochamó	Rural	10	Los Lagos	4199	0.497	0.227	NA	NA	NA	0.403	0.418	NA	281	270	NA	BAJO	BAJO	NA	NA	0.185	0.213	NA
2025	10104	Fresia	Rural	10	Los Lagos	12320	0.497	0.286	0.448	227	BAJO	0.41	0.47	0.465	268	188	215	BAJO	MEDIO BAJO	MEDIO BAJO	0.205	0.219	0.456	0.26
2025	10105	Frutillar	Rural	10	Los Lagos	22554	0.592	0.203	0.473	196	MEDIO BAJO	0.529	0.508	0.381	127	146	257	MEDIO ALTO	MEDIO ALTO	BAJO	0.313	0.634	0.583	0.111
2025	10106	Los Muermos	Rural	10	Los Lagos	17162	0.494	0.292	0.467	206	MEDIO BAJO	0.404	0.45	0.547	278	222	82	BAJO	MEDIO BAJO	MEDIO ALTO	0.282	0.194	0.372	0.718
2025	10107	Llanquihue	Rural	10	Los Lagos	18088	0.635	0.18	0.528	108	MEDIO ALTO	0.539	0.514	0.532	117	140	112	MEDIO ALTO	MEDIO ALTO	MEDIO ALTO	0.623	0.663	0.586	0.613
2025	10108	Maullín	Rural	10	Los Lagos	15063	0.495	0.302	0.348	283	BAJO	0.407	0.537	0.099	272	114	288	BAJO	MEDIO ALTO	BAJO	0.01	0.208	0.679	0.003
2025	10109	Puerto Varas	Mixto	10	Los Lagos	52942	0.729	0.14	0.587	42	ALTO	0.592	0.665	0.503	64	26	163	ALTO	ALTO	MEDIO BAJO	0.859	0.817	0.929	0.438
2025	10201	Castro	Mixto	10	Los Lagos	46997	0.618	0.182	0.504	146	MEDIO BAJO	0.532	0.557	0.423	121	93	244	MEDIO ALTO	MEDIO ALTO	BAJO	0.5	0.651	0.735	0.156
2025	10202	Ancud	Mixto	10	Los Lagos	40949	0.586	0.23	0.516	130	MEDIO ALTO	0.5	0.616	0.433	161	50	237	MEDIO ALTO	ALTO	BAJO	0.546	0.535	0.86	0.181
2025	10203	Chonchi	Rural	10	Los Lagos	16078	0.574	0.284	0.44	238	BAJO	0.42	0.458	0.443	253	209	229	MEDIO BAJO	MEDIO BAJO	BAJO	0.167	0.262	0.401	0.212
2025	10204	Curaco de Vélez	Rural	10	Los Lagos	3662	0.605	0.263	0.366	278	BAJO	0.384	0.388	0.324	304	305	271	BAJO	BAJO	BAJO	0.028	0.118	0.125	0.062
2025	10205	Dalcahue	Rural	10	Los Lagos	14894	0.544	0.286	NA	NA	NA	0.426	0.438	NA	247	240	NA	MEDIO BAJO	MEDIO BAJO	NA	NA	0.28	0.323	NA
2025	10206	Puqueldón	Rural	10	Los Lagos	4048	0.494	0.242	NA	NA	NA	0.366	0.461	NA	322	198	NA	BAJO	MEDIO BAJO	NA	NA	0.067	0.419	NA
2025	10207	Queilén	Rural	10	Los Lagos	5690	0.524	0.293	NA	NA	NA	0.408	0.38	NA	270	316	NA	BAJO	BAJO	NA	NA	0.213	0.099	NA
2025	10208	Quellón	Mixto	10	Los Lagos	28460	0.544	0.299	0.451	223	BAJO	0.446	0.429	0.479	224	250	198	MEDIO BAJO	MEDIO BAJO	MEDIO BAJO	0.219	0.348	0.285	0.318
2025	10209	Quemchi	Rural	10	Los Lagos	8409	0.48	0.234	NA	NA	NA	0.409	0.42	NA	269	259	NA	BAJO	BAJO	NA	NA	0.216	0.25	NA
2025	10210	Quinchao	Rural	10	Los Lagos	7678	0.569	0.252	0.467	205	MEDIO BAJO	0.391	0.42	0.591	296	260	40	BAJO	BAJO	ALTO	0.282	0.143	0.25	0.865
2025	10301	Osorno	Urbano	10	Los Lagos	166455	0.635	0.142	0.578	55	ALTO	0.604	0.625	0.504	53	43	161	ALTO	ALTO	MEDIO BAJO	0.817	0.849	0.875	0.442
2025	10302	Puerto Octay	Rural	10	Los Lagos	8865	0.512	0.307	NA	NA	NA	0.417	0.4	NA	258	288	NA	BAJO	BAJO	NA	NA	0.25	0.185	NA
2025	10303	Purranque	Rural	10	Los Lagos	19542	0.544	0.258	0.488	173	MEDIO BAJO	0.497	0.458	0.508	167	210	155	MEDIO ALTO	MEDIO BAJO	MEDIO BAJO	0.398	0.517	0.401	0.462
2025	10304	Puyehue	Rural	10	Los Lagos	11712	0.539	0.239	0.49	171	MEDIO BAJO	0.441	0.479	0.552	233	174	75	MEDIO BAJO	MEDIO BAJO	MEDIO ALTO	0.401	0.324	0.5	0.743
2025	10305	Río Negro	Rural	10	Los Lagos	13874	0.561	0.23	0.493	165	MEDIO BAJO	0.457	0.479	0.543	206	175	91	MEDIO BAJO	MEDIO BAJO	MEDIO ALTO	0.423	0.402	0.5	0.69
2025	10306	San Juan de la Costa	Rural	10	Los Lagos	7776	0.302	0.389	NA	NA	NA	0.345	0.54	NA	343	108	NA	BAJO	MEDIO ALTO	NA	NA	0.008	0.688	NA
2025	10307	San Pablo	Rural	10	Los Lagos	10883	0.568	0.255	NA	NA	NA	0.454	0.388	NA	214	306	NA	MEDIO BAJO	BAJO	NA	NA	0.381	0.125	NA
2025	10401	Chaitén	Rural	10	Los Lagos	4025	0.602	0.247	NA	NA	NA	0.489	0.359	NA	177	332	NA	MEDIO BAJO	BAJO	NA	NA	0.488	0.048	NA
2025	10402	Futaleufú	Rural	10	Los Lagos	3062	0.565	0.227	0.443	234	BAJO	0.567	0.38	0.381	93	317	257	MEDIO ALTO	BAJO	BAJO	0.181	0.733	0.099	0.111
2025	10403	Hualaihue	Rural	10	Los Lagos	9480	0.561	0.262	NA	NA	NA	0.389	0.409	NA	299	276	NA	BAJO	BAJO	NA	NA	0.135	0.199	NA
2025	10404	Palena	Rural	10	Los Lagos	1903	0.616	0.205	NA	NA	NA	0.532	0.397	NA	123	296	NA	MEDIO ALTO	BAJO	NA	NA	0.651	0.139	NA
2025	11101	Coyhaique	Urbano	11	Aysén del General Carlos Ibáñez del Campo	57823	0.7	0.14	0.552	81	MEDIO ALTO	0.582	0.537	0.538	75	115	104	ALTO	MEDIO ALTO	MEDIO ALTO	0.722	0.785	0.679	0.641
2025	11102	Lago Verde	Rural	11	Aysén del General Carlos Ibáñez del Campo	779	0.632	0.18	NA	NA	NA	0.49	0.4	NA	176	289	NA	MEDIO BAJO	BAJO	NA	NA	0.494	0.185	NA
2025	11201	Aisén	Rural	11	Aysén del General Carlos Ibáñez del Campo	23170	0.658	0.128	0.557	75	MEDIO ALTO	0.57	0.566	0.536	90	88	106	MEDIO ALTO	MEDIO ALTO	MEDIO ALTO	0.743	0.741	0.75	0.637
2025	11202	Cisnes	Rural	11	Aysén del General Carlos Ibáñez del Campo	5137	0.644	0.123	0.555	79	MEDIO ALTO	0.586	0.429	0.65	72	251	13	ALTO	MEDIO BAJO	ALTO	0.729	0.797	0.285	0.958
2025	11203	Guaitecas	Rural	11	Aysén del General Carlos Ibáñez del Campo	1598	0.527	0.222	NA	NA	NA	0.425	0.467	NA	250	196	NA	MEDIO BAJO	MEDIO BAJO	NA	NA	0.271	0.43	NA
2025	11301	Cochrane	Rural	11	Aysén del General Carlos Ibáñez del Campo	3458	0.657	0.143	0.497	157	MEDIO BAJO	0.553	0.4	0.539	108	290	99	MEDIO ALTO	BAJO	MEDIO ALTO	0.451	0.689	0.185	0.662
2025	11302	O'Higgins	Rural	11	Aysén del General Carlos Ibáñez del Campo	647	0.664	0.121	NA	NA	NA	0.587	0.47	NA	70	189	NA	ALTO	MEDIO BAJO	NA	NA	0.799	0.456	NA
2025	11303	Tortel	Rural	11	Aysén del General Carlos Ibáñez del Campo	505	0.581	0.123	NA	NA	NA	0.365	0.42	NA	324	261	NA	BAJO	BAJO	NA	NA	0.062	0.25	NA
2025	11401	Chile Chico	Rural	11	Aysén del General Carlos Ibáñez del Campo	4905	0.6	0.163	0.483	182	MEDIO BAJO	0.489	0.4	0.559	178	291	67	MEDIO BAJO	BAJO	ALTO	0.366	0.488	0.185	0.771
2025	11402	Río Ibáñez	Rural	11	Aysén del General Carlos Ibáñez del Campo	2723	0.536	0.188	NA	NA	NA	0.492	0.479	NA	171	176	NA	MEDIO ALTO	MEDIO BAJO	NA	NA	0.506	0.5	NA
2025	12101	Punta Arenas	Urbano	12	Magallanes y de la Antártica Chilena	132363	0.711	0.071	0.587	41	ALTO	0.647	0.636	0.479	25	38	197	ALTO	ALTO	MEDIO BAJO	0.859	0.93	0.893	0.318
2025	12102	Laguna Blanca	Rural	12	Magallanes y de la Antártica Chilena	269	0.733	0.004	NA	NA	NA	0.424	0.4	NA	251	292	NA	MEDIO BAJO	BAJO	NA	NA	0.268	0.185	NA
2025	12103	Río Verde	Rural	12	Magallanes y de la Antártica Chilena	102	NA	0.001	NA	NA	NA	0.342	0.339	NA	345	337	NA	BAJO	BAJO	NA	NA	0.003	0.028	NA
2025	12104	San Gregorio	Rural	12	Magallanes y de la Antártica Chilena	241	0.637	0.094	NA	NA	NA	0.512	0.482	NA	145	167	NA	MEDIO ALTO	MEDIO ALTO	NA	NA	0.587	0.509	NA
2025	12201	Cabo de Hornos	Rural	12	Magallanes y de la Antártica Chilena	1750	0.791	0.016	NA	NA	NA	0.487	0.438	NA	182	241	NA	MEDIO BAJO	MEDIO BAJO	NA	NA	0.482	0.323	NA
2025	12301	Porvenir	Rural	12	Magallanes y de la Antártica Chilena	6809	0.734	0.124	0.541	100	MEDIO ALTO	0.595	0.429	0.599	59	252	32	ALTO	MEDIO BAJO	ALTO	0.655	0.831	0.285	0.892
2025	12302	Primavera	Rural	12	Magallanes y de la Antártica Chilena	431	0.743	0.08	NA	NA	NA	0.426	0.339	NA	249	338	NA	MEDIO BAJO	BAJO	NA	NA	0.28	0.028	NA
2025	12303	Timaukel	Rural	12	Magallanes y de la Antártica Chilena	157	NA	0.034	NA	NA	NA	0.542	0.441	NA	116	228	NA	MEDIO ALTO	MEDIO BAJO	NA	NA	0.666	0.34	NA
2025	12401	Natales	Rural	12	Magallanes y de la Antártica Chilena	24152	0.65	0.046	0.52	126	MEDIO ALTO	0.645	0.47	0.445	28	190	226	ALTO	MEDIO BAJO	BAJO	0.56	0.927	0.456	0.219
2025	12402	Torres del Paine	Rural	12	Magallanes y de la Antártica Chilena	203	NA	0.033	NA	NA	NA	0.966	0.528	NA	1	124	NA	ALTO	MEDIO ALTO	NA	NA	1	0.649	NA
2025	13101	Santiago	Urbano	13	Metropolitana de Santiago	438856	0.662	0.165	0.593	33	ALTO	0.684	0.616	0.478	12	51	202	ALTO	ALTO	MEDIO BAJO	0.891	0.968	0.86	0.308
2025	13102	Cerrillos	Urbano	13	Metropolitana de Santiago	85041	0.633	0.226	0.568	64	ALTO	0.597	0.587	0.521	58	69	133	ALTO	ALTO	MEDIO ALTO	0.778	0.834	0.804	0.542
2025	13103	Cerro Navia	Urbano	13	Metropolitana de Santiago	127250	0.521	0.23	0.566	67	ALTO	0.554	0.578	0.567	106	80	61	MEDIO ALTO	ALTO	ALTO	0.768	0.695	0.786	0.792
2025	13104	Conchalí	Urbano	13	Metropolitana de Santiago	121587	0.587	0.187	0.556	77	MEDIO ALTO	0.586	0.555	0.527	71	97	122	ALTO	MEDIO ALTO	MEDIO ALTO	0.732	0.797	0.717	0.585
2025	13105	El Bosque	Urbano	13	Metropolitana de Santiago	155257	0.572	0.175	0.542	98	MEDIO ALTO	0.578	0.549	0.5	80	102	168	ALTO	MEDIO ALTO	MEDIO BAJO	0.662	0.773	0.708	0.428
2025	13106	Estación Central	Urbano	13	Metropolitana de Santiago	181049	0.594	0.228	0.525	115	MEDIO ALTO	0.63	0.476	0.468	35	182	212	ALTO	MEDIO BAJO	MEDIO BAJO	0.602	0.901	0.468	0.267
2025	13107	Huechuraba	Urbano	13	Metropolitana de Santiago	101808	0.75	0.186	0.584	48	ALTO	0.59	0.566	0.597	67	89	36	ALTO	MEDIO ALTO	ALTO	0.835	0.808	0.75	0.889
2025	13108	Independencia	Urbano	13	Metropolitana de Santiago	116943	0.576	0.224	NA	NA	NA	0.619	NA	0.583	43	345	46	ALTO	NA	ALTO	NA	0.878	NA	0.844
2025	13109	La Cisterna	Urbano	13	Metropolitana de Santiago	103157	0.66	0.135	0.632	11	ALTO	0.668	0.674	0.553	20	23	74	ALTO	ALTO	MEDIO ALTO	0.965	0.945	0.94	0.75
2025	13110	La Florida	Urbano	13	Metropolitana de Santiago	374836	0.701	0.132	0.637	8	ALTO	0.645	0.735	0.53	26	6	117	ALTO	ALTO	MEDIO ALTO	0.979	0.927	0.985	0.595
2025	13111	La Granja	Urbano	13	Metropolitana de Santiago	112022	0.568	0.223	0.607	21	ALTO	0.565	0.657	0.6	100	29	31	MEDIO ALTO	ALTO	ALTO	0.93	0.715	0.92	0.896
2025	13112	La Pintana	Urbano	13	Metropolitana de Santiago	175421	0.498	0.27	0.524	119	MEDIO ALTO	0.427	0.595	0.549	245	64	78	MEDIO BAJO	ALTO	MEDIO ALTO	0.588	0.286	0.824	0.736
2025	13113	La Reina	Urbano	13	Metropolitana de Santiago	89870	0.862	0.049	0.634	10	ALTO	0.644	0.732	0.525	30	7	127	ALTO	ALTO	MEDIO ALTO	0.968	0.919	0.982	0.563
2025	13114	Las Condes	Urbano	13	Metropolitana de Santiago	296134	0.936	0.044	0.669	2	ALTO	0.719	0.724	0.565	6	10	62	ALTO	ALTO	ALTO	0.996	0.985	0.973	0.788
2025	13115	Lo Barnechea	Urbano	13	Metropolitana de Santiago	112620	0.909	0.109	0.623	16	ALTO	0.583	0.732	0.553	74	8	73	ALTO	ALTO	MEDIO ALTO	0.947	0.788	0.982	0.75
2025	13116	Lo Espejo	Urbano	13	Metropolitana de Santiago	87295	0.5	0.288	0.504	144	MEDIO BAJO	0.512	0.517	0.485	146	139	192	MEDIO ALTO	MEDIO ALTO	MEDIO BAJO	0.5	0.587	0.601	0.336
2025	13117	Lo Prado	Urbano	13	Metropolitana de Santiago	91290	0.58	0.193	0.538	102	MEDIO ALTO	0.578	0.537	0.5	79	116	167	ALTO	MEDIO ALTO	MEDIO BAJO	0.644	0.773	0.679	0.428
2025	13118	Macul	Urbano	13	Metropolitana de Santiago	123800	0.732	0.134	0.59	40	ALTO	0.672	0.607	0.49	19	58	185	ALTO	ALTO	MEDIO BAJO	0.866	0.948	0.836	0.363
2025	13119	Maipú	Urbano	13	Metropolitana de Santiago	503635	0.7	0.148	0.625	15	ALTO	0.624	0.753	0.497	41	2	174	ALTO	ALTO	MEDIO BAJO	0.954	0.884	0.997	0.401
2025	13120	Ñuñoa	Urbano	13	Metropolitana de Santiago	241467	0.858	0.052	0.668	3	ALTO	0.762	0.744	0.499	4	3	169	ALTO	ALTO	MEDIO BAJO	0.993	0.991	0.994	0.414
2025	13121	Pedro Aguirre Cerda	Urbano	13	Metropolitana de Santiago	96062	0.564	0.202	0.635	9	ALTO	0.579	0.694	0.632	78	18	16	ALTO	ALTO	ALTO	0.972	0.782	0.952	0.948
2025	13122	Peñalolén	Urbano	13	Metropolitana de Santiago	236478	0.702	0.166	0.586	44	ALTO	0.571	0.694	0.493	88	19	180	MEDIO ALTO	ALTO	MEDIO BAJO	0.849	0.75	0.952	0.377
2025	13123	Providencia	Urbano	13	Metropolitana de Santiago	143974	0.886	0.043	0.679	1	ALTO	0.778	0.732	0.526	3	9	125	ALTO	ALTO	MEDIO ALTO	1	0.994	0.982	0.57
2025	13124	Pudahuel	Urbano	13	Metropolitana de Santiago	227820	0.644	0.169	0.626	13	ALTO	0.594	0.744	0.539	62	4	98	ALTO	ALTO	MEDIO ALTO	0.958	0.826	0.994	0.662
2025	13125	Quilicura	Urbano	13	Metropolitana de Santiago	205624	0.656	0.17	0.565	68	ALTO	0.576	0.587	0.533	83	70	111	ALTO	ALTO	MEDIO ALTO	0.764	0.762	0.804	0.616
2025	13126	Quinta Normal	Urbano	13	Metropolitana de Santiago	129351	0.604	0.197	0.619	17	ALTO	0.602	0.744	0.511	55	5	150	ALTO	ALTO	MEDIO BAJO	0.944	0.843	0.994	0.479
2025	13127	Recoleta	Urbano	13	Metropolitana de Santiago	154615	0.59	0.212	0.592	36	ALTO	0.575	0.625	0.575	85	44	53	ALTO	ALTO	ALTO	0.884	0.756	0.875	0.819
2025	13128	Renca	Urbano	13	Metropolitana de Santiago	143622	0.585	0.195	0.525	117	MEDIO ALTO	0.561	0.555	0.458	102	98	218	MEDIO ALTO	MEDIO ALTO	BAJO	0.602	0.706	0.717	0.247
2025	13129	San Joaquín	Urbano	13	Metropolitana de Santiago	95602	0.611	0.196	0.58	52	ALTO	0.591	0.724	0.424	66	11	242	ALTO	ALTO	BAJO	0.824	0.811	0.973	0.163
2025	13130	San Miguel	Urbano	13	Metropolitana de Santiago	150829	0.727	0.129	0.606	22	ALTO	0.701	0.595	0.522	11	65	130	ALTO	ALTO	MEDIO ALTO	0.926	0.971	0.824	0.553
2025	13131	San Ramón	Urbano	13	Metropolitana de Santiago	76002	0.54	0.192	0.541	99	MEDIO ALTO	0.529	0.397	0.697	128	297	6	MEDIO ALTO	BAJO	ALTO	0.655	0.634	0.139	0.983
2025	13132	Vitacura	Urbano	13	Metropolitana de Santiago	86420	0.961	0.024	0.637	7	ALTO	0.703	0.662	0.547	9	27	83	ALTO	ALTO	MEDIO ALTO	0.979	0.977	0.923	0.718
2025	13201	Puente Alto	Urbano	13	Metropolitana de Santiago	568086	0.662	0.189	0.61	20	ALTO	0.593	0.724	0.513	63	12	146	ALTO	ALTO	MEDIO BAJO	0.933	0.82	0.973	0.5
2025	13202	Pirque	Rural	13	Metropolitana de Santiago	29060	0.697	0.194	0.527	110	MEDIO ALTO	0.442	0.546	0.595	231	104	38	MEDIO BAJO	MEDIO ALTO	ALTO	0.616	0.336	0.693	0.875
2025	13203	San José de Maipo	Rural	13	Metropolitana de Santiago	17441	0.66	0.244	0.466	208	MEDIO BAJO	0.417	0.479	0.503	257	177	164	BAJO	MEDIO BAJO	MEDIO BAJO	0.271	0.25	0.5	0.438
2025	13301	Colina	Urbano	13	Metropolitana de Santiago	173293	0.745	0.246	0.587	43	ALTO	0.549	0.654	0.557	112	32	69	MEDIO ALTO	ALTO	ALTO	0.859	0.68	0.911	0.767
2025	13302	Lampa	Urbano	13	Metropolitana de Santiago	145160	0.648	0.256	0.568	65	ALTO	0.503	0.674	0.526	159	24	124	MEDIO ALTO	ALTO	MEDIO ALTO	0.778	0.541	0.94	0.57
2025	13303	Til Til	Rural	13	Metropolitana de Santiago	19742	0.664	0.289	0.413	259	BAJO	0.509	0.49	0.238	152	160	282	MEDIO ALTO	MEDIO ALTO	BAJO	0.094	0.564	0.539	0.024
